Black_Eyed_Peas-Boom_Boom_Pow.136,2,2,4.50E-07,0.9999995546
Billy_Talent-Devil_In_A_Midnight_Mass.086,2,2,4.51E-07,0.9999995535
Billy_Talent-Devil_In_A_Midnight_Mass.028,2,2,4.51E-07,0.9999995534
Disturbed-Stricken.60,2,2,5.45E-07,0.9999994597
Billy_Talent-Devil_In_A_Midnight_Mass.104,2,2,5.58E-07,0.9999994467
Billy_Talent-Devil_In_A_Midnight_Mass.032,2,2,5.70E-07,0.9999994353
Black_Eyed_Peas-Lets_Get_It_Started.134,2,2,5.70E-07,0.9999994353
Billy_Talent-Devil_In_A_Midnight_Mass.154,2,2,5.91E-07,0.9999994147
Black_Eyed_Peas-Rock_That_Body.066,2,2,5.95E-07,0.9999994106
Billy_Talent-Devil_In_A_Midnight_Mass.014,2,2,6.05E-07,0.9999994009
Billy_Talent-Devil_In_A_Midnight_Mass.020,2,2,6.37E-07,0.999999369
Beyonce_ft_Slim_Thugh-Check_On_it.122,2,2,6.53E-07,0.9999993528
Sepultura-Murder.50,2,2,6.84E-07,0.9999993214
Billy_Talent-Devil_In_A_Midnight_Mass.072,2,2,6.96E-07,0.9999993107
Black_Eyed_Peas-Lets_Get_It_Started.198,2,2,6.96E-07,0.9999993099
Billy_Talent-Devil_In_A_Midnight_Mass.036,2,2,6.97E-07,0.9999993094
Billy_Talent-Devil_In_A_Midnight_Mass.150,2,2,7.53E-07,0.9999992538
Billy_Talent-Devil_In_A_Midnight_Mass.034,2,2,7.79E-07,0.9999992281
Billy_Talent-Devil_In_A_Midnight_Mass.096,2,2,7.80E-07,0.9999992275
Billy_Talent-Devil_In_A_Midnight_Mass.142,2,2,7.91E-07,0.9999992166
Billy_Talent-Devil_In_A_Midnight_Mass.108,2,2,8.07E-07,0.9999992007
Black_Eyed_Peas-Lets_Get_It_Started.154,2,2,8.45E-07,0.9999991629
2_pac-Changes.30,2,2,8.67E-07,0.9999991416
Billy_Talent-Devil_In_A_Midnight_Mass.192,2,2,8.69E-07,0.9999991395
Avicii-Levels.010,2,2,8.70E-07,0.999999137
Black_Eyed_Peas-My-Humps.080,2,2,8.73E-07,0.9999991356
Avicii-Levels.008,2,2,8.74E-07,0.9999991333
Billy_Talent-Devil_In_A_Midnight_Mass.100,2,2,8.87E-07,0.9999991214
Billy_Talent-Devil_In_A_Midnight_Mass.144,2,2,8.92E-07,0.9999991159
Disturbed-Stricken.40,2,2,9.48E-07,0.9999990579
Billy_Talent-Devil_In_A_Midnight_Mass.106,2,2,9.85E-07,0.9999990234
Baauer-Harlem_Shake.040,2,2,1.05E-06,0.999998961
Billy_Talent-Devil_In_A_Midnight_Mass.076,2,2,1.12E-06,0.999998894
Billy_Talent-Devil_In_A_Midnight_Mass.152,2,2,1.12E-06,0.9999988866
Black_Eyed_Peas-Boom_Boom_Pow.020,2,2,1.14E-06,0.9999988759
Black_Eyed_Peas-Lets_Get_It_Started.180,2,2,1.18E-06,0.9999988272
Black_Eyed_Peas-Boom_Boom_Pow.184,2,2,1.23E-06,0.9999987784
Billy_Talent-Devil_In_A_Midnight_Mass.174,2,2,1.27E-06,0.9999987437
Billy_Talent-Devil_In_A_Midnight_Mass.178,2,2,1.29E-06,0.9999987246
Black_Eyed_Peas-Lets_Get_It_Started.196,2,2,1.30E-06,0.9999987148
Billy_Talent-Devil_In_A_Midnight_Mass.128,2,2,1.32E-06,0.999998687
Black_Eyed_Peas-Lets_Get_It_Started.064,2,2,1.34E-06,0.9999986736
Billy_Talent-Devil_In_A_Midnight_Mass.024,2,2,1.34E-06,0.9999986735
Motley_Crue-Looks_That_Kill.40,2,2,1.34E-06,0.9999986698
Black_Eyed_Peas-Rock_That_Body.162,2,2,1.35E-06,0.9999986603
Black_Eyed_Peas-My-Humps.152,2,2,1.36E-06,0.9999986553
Black_Eyed_Peas-Rock_That_Body.042,2,2,1.37E-06,0.9999986445
Billy_Talent-Devil_In_A_Midnight_Mass.088,2,2,1.43E-06,0.9999985857
2Pac-California_Love.60,2,2,1.44E-06,0.9999985682
Billy_Talent-Devil_In_A_Midnight_Mass.102,2,2,1.51E-06,0.9999985044
Billy_Talent-Devil_In_A_Midnight_Mass.186,2,2,1.52E-06,0.9999984987
Taio_Cruz-Break_Your_Heart.40,2,2,1.53E-06,0.9999984911
Avicii-Levels.042,2,2,1.54E-06,0.9999984723
Billy_Talent-Devil_In_A_Midnight_Mass.068,2,2,1.56E-06,0.9999984527
Avicii-Levels.014,2,2,1.57E-06,0.9999984469
Billy_Talent-Devil_In_A_Midnight_Mass.074,2,2,1.60E-06,0.9999984116
Billy_Talent-Fallen_Leaves.092,2,2,1.64E-06,0.999998378
Jay_z-On_to_the_next_one.40,2,2,1.73E-06,0.9999982867
Black_Eyed_Peas-Rock_That_Body.030,2,2,1.79E-06,0.9999982252
Avicii-Levels.048,2,2,1.79E-06,0.9999982243
Avicii-Levels.068,2,2,1.80E-06,0.9999982204
The_Offpring-Shes_Got_Issues.60,2,2,1.81E-06,0.9999982066
Usher-Love_In_This_Club.30,2,2,1.86E-06,0.9999981569
Avicii-Levels.020,2,2,1.86E-06,0.9999981545
Motley_Crue-Red_Hot.60,2,2,1.99E-06,0.9999980285
Kanye_West_ft_Jamie_Foxx-Gold_Digger.70,2,2,2.03E-06,0.9999979894
Billy_Talent-Devil_In_A_Midnight_Mass.006,2,2,2.05E-06,0.9999979713
Ozzy_Osbourne-Over_the_Mountain.50,2,2,2.08E-06,0.9999979353
Anthrax-Bring_The_Noise.002,2,2,2.15E-06,0.9999978655
Disturbed-Stricken.50,2,2,2.17E-06,0.9999978484
Billy_Talent-Devil_In_A_Midnight_Mass.066,2,2,2.19E-06,0.9999978307
Baauer-Harlem_Shake.096,2,2,2.30E-06,0.9999977254
Metallica-Harvester_Of_Sorrow.80,2,2,2.35E-06,0.9999976684
Jennifer_Hudson-Spotlight_(Remix).40,2,2,2.40E-06,0.9999976241
Black_Sabbath-Neon_Knights.048,2,2,2.57E-06,0.9999974392
Billy_Talent-Devil_In_A_Midnight_Mass.080,2,2,2.59E-06,0.9999974358
Beyonce_ft_Slim_Thugh-Check_On_it.096,2,2,2.62E-06,0.9999974043
Judas_Priest-Heading_Out_To_The_Highway.70,2,2,2.69E-06,0.9999973374
Black_Eyed_Peas-Imma_Be.090,2,2,2.79E-06,0.9999972352
Slipknot-Wait_and_Bleed.60,2,2,2.87E-06,0.9999971547
Black_Eyed_Peas-Rock_That_Body.124,2,2,2.95E-06,0.9999970797
Jay_z-On_to_the_next_one.60,2,2,2.99E-06,0.999997032
Black_Eyed_Peas-Lets_Get_It_Started.132,2,2,3.08E-06,0.9999969421
Black_Eyed_Peas-Imma_Be.088,2,2,3.11E-06,0.9999969138
Kelly_Clarkson-My_Life_Would_Suck_Without_You.80,2,2,3.21E-06,0.9999968223
Black_Eyed_Peas-Lets_Get_It_Started.092,2,2,3.26E-06,0.9999967646
Sean_Paul-Temperature.30,2,2,3.27E-06,0.9999967591
Godsmack-Awake.50,2,2,3.37E-06,0.9999966566
Metallica-Its_Electric.50,2,2,3.38E-06,0.9999966504
Drake-I_Want_This_Forever_(Remix).50,2,2,3.41E-06,0.9999966309
Billy_Talent-Devil_In_A_Midnight_Mass.110,2,2,3.43E-06,0.9999966037
Billy_Talent-Devil_In_A_Midnight_Mass.138,2,2,3.44E-06,0.9999965953
Black_Eyed_Peas-My-Humps.146,2,2,3.58E-06,0.9999964588
Beyonce_ft_Slim_Thugh-Check_On_it.192,2,2,3.59E-06,0.9999964421
Black_Eyed_Peas-Lets_Get_It_Started.076,2,2,3.72E-06,0.9999963095
Antrhax-Protest_And_Survive.098,2,2,3.73E-06,0.9999963031
Black_Eyed_Peas-Lets_Get_It_Started.012,2,2,3.76E-06,0.9999962679
Anthrax-Bring_The_Noise.076,2,2,3.80E-06,0.9999962356
Black_Eyed_Peas-My-Humps.014,2,2,3.81E-06,0.9999962245
Billy_Talent-Devil_In_A_Midnight_Mass.184,2,2,3.84E-06,0.999996199
Avicii-Levels.064,2,2,3.84E-06,0.9999961943
Black_Eyed_Peas-Rock_That_Body.100,2,2,3.91E-06,0.9999961248
Black_Eyed_Peas-Lets_Get_It_Started.138,2,2,3.92E-06,0.9999961194
2_unlimited-Get_ready_for_this.60,2,2,3.95E-06,0.9999960879
Metallica-Too_Late_Too_Late.50,2,2,4.00E-06,0.9999960378
Black_Eyed_Peas-My-Humps.134,2,2,4.12E-06,0.9999959162
Black_Eyed_Peas-My-Humps.026,2,2,4.34E-06,0.9999956993
Kanye_West-Gold_Digger_(DIRTY).80,2,2,4.38E-06,0.9999956529
Dirt_Nasty-I_Cant_Dance.70,2,2,4.41E-06,0.9999956251
Pitbull-Give_me_everything_tonight.50,2,2,4.60E-06,0.9999954415
Black_Eyed_Peas-Rock_That_Body.078,2,2,4.68E-06,0.9999953605
Black_Eyed_Peas-My-Humps.200,2,2,4.71E-06,0.9999953381
Avicii-Levels.016,2,2,4.85E-06,0.9999951926
Black_Eyed_Peas-My-Humps.090,2,2,4.94E-06,0.9999950972
Lil_Kim-How_many_licks.80,2,2,5.04E-06,0.9999950051
Sex_Pistols-Did_You_No_Wrong.70,2,2,5.07E-06,0.9999949799
Lady_Gaga-Alejandro.60,2,2,5.10E-06,0.9999949404
Nicki_Minaj-Starships.80,2,2,5.22E-06,0.9999948216
Dirt_Nasty-I_Cant_Dance.40,2,2,5.33E-06,0.9999947106
Black_Eyed_Peas-Lets_Get_It_Started.188,2,2,5.37E-06,0.9999946744
Lil_Jon_and_The_East_Side_Boyz-Get_Low.50,2,2,5.43E-06,0.999994619
Pantera-5_Minutes_Alone.70,2,2,5.45E-06,0.9999945961
AC_DC-Hell_Aint_a_Bad_Place_To_Be.128,2,2,5.51E-06,0.9999945418
Blondie-One_Way_Or_Another.042,2,2,5.56E-06,0.9999944902
Black_Eyed_Peas-Imma_Be.078,2,2,5.56E-06,0.9999944661
Billy_Talent-Devil_In_A_Midnight_Mass.008,2,2,5.65E-06,0.9999944017
Billy_Talent-Devil_In_A_Midnight_Mass.010,2,2,5.75E-06,0.9999943128
Black_Eyed_Peas-Lets_Get_It_Started.080,2,2,5.78E-06,0.9999942782
Black_Eyed_Peas-Lets_Get_It_Started.106,2,2,5.82E-06,0.9999942338
Avicii-Levels.002,2,2,5.95E-06,0.9999941061
Slayer-Raining_Blood.50,2,2,5.95E-06,0.999994099
Avicii-Levels.046,2,2,5.99E-06,0.9999940662
Avicii-Levels.036,2,2,6.12E-06,0.9999939295
David_Guetta-Sexy_Bitch.30,2,2,6.46E-06,0.9999935967
Alice_Cooper-Teenage_Frankenstein.168,2,2,6.60E-06,0.9999934607
Billy_Talent-Devil_In_A_Midnight_Mass.148,2,2,6.71E-06,0.999993347
Black_Eyed_Peas-My-Humps.160,2,2,6.72E-06,0.9999933449
Kesha-TiK_ToK.60,2,2,6.76E-06,0.999993313
Black_Eyed_Peas-Imma_Be.172,2,2,7.25E-06,0.9999928061
Metallica-Crash_Course_In_Brain_Surgery.80,2,2,7.73E-06,0.9999923369
Iron_Maiden-Wrathchild.40,2,2,7.84E-06,0.9999922365
Black_Eyed_Peas-My-Humps.016,2,2,7.99E-06,0.9999920796
AC_DC-Hell_Aint_a_Bad_Place_To_Be.086,2,2,8.24E-06,0.9999918524
Anthrax-Sects.008,2,2,8.23E-06,0.9999918455
Anthrax-Sects.144,2,2,8.26E-06,0.9999918187
Dirt_Nasty-I Cant_Dance.40,2,2,8.53E-06,0.9999915546
AC_DC-Can_I_Sit_Next_To_You_Girl.008,2,2,8.84E-06,0.999991238
Black_Eyed_Peas-Imma_Be.028,2,2,8.91E-06,0.9999911616
Heart-Magic_Man.50,2,2,9.02E-06,0.9999910749
Black_Eyed_Peas-Rock_That_Body.050,2,2,9.29E-06,0.9999907833
Anthrax-Bring_The_Noise.134,2,2,9.43E-06,0.9999906548
Quad_City_DJs-Cmon_N_Ride_It_(The_Train).70,2,2,9.70E-06,0.9999903898
Disturbed-The_Night.50,2,2,9.74E-06,0.9999903396
The_Piano_Guys-Somewhere_Over_the_Rainbow.070,2,2,9.76E-06,0.9999903257
Baauer-Harlem_Shake.068,2,2,9.91E-06,0.9999901766
Avicii-Levels.034,2,2,9.96E-06,0.9999901381
Kanye_West_ft_Jamie_Foxx-Gold_Digger.40,2,2,1.01E-05,0.9999899738
Avicii-Levels.038,2,2,1.02E-05,0.9999899325
KISS-i_love_it_loud.50,2,2,1.02E-05,0.999989841
Megadeth-Into_The_Lungs_Of_Hell.70,2,2,1.09E-05,0.9999891616
Black_Eyed_Peas-Imma_Be.178,2,2,1.10E-05,0.999989143
Black_Eyed_Peas-Lets_Get_It_Started.058,2,2,1.10E-05,0.9999890672
Beyonce_ft_Slim_Thugh-Check_On_it.168,2,2,1.12E-05,0.9999889254
Billy_Talent-Devil_In_A_Midnight_Mass.022,2,2,1.13E-05,0.999988862
Tool-Aenima.30,2,2,1.12E-05,0.9999888334
Black_Eyed_Peas-The_Time _(The_Dirty_Bit).80,2,2,1.13E-05,0.9999887914
Avicii-Levels.006,2,2,1.14E-05,0.9999887492
David_Guetta_ft_Akon-Sexy_Bitch.30,2,2,1.16E-05,0.9999885061
Slayer-Cast_the_First_Stone.30,2,2,1.16E-05,0.999988458
Black_Eyed_Peas-Lets_Get_It_Started.158,2,2,1.17E-05,0.9999883638
Black_Eyed_Peas-Rock_That_Body.186,2,2,1.19E-05,0.999988259
Soulja_Boy-Kiss_Me_Thru_The_Phone.30,2,2,1.26E-05,0.9999875606
Black_Eyed_Peas-Rock_That_Body.154,2,2,1.26E-05,0.9999875354
Black_Sabbath-Neon_Knights.020,2,2,1.30E-05,0.9999870964
Led_Zeppelin-Bron_Yr_Aur_Stomp.40,2,2,1.33E-05,0.9999868667
Slipknot-Vermilion.40,2,2,1.33E-05,0.9999868478
Metallica-Sabbra_Cadabra.60,2,2,1.34E-05,0.9999867844
Avicii-Levels.044,2,2,1.34E-05,0.9999867094
Taio_Cruz-Dynamite.70,2,2,1.34E-05,0.9999866746
Black_Sabbath-Symptom_of_the_Universe.154,2,2,1.40E-05,0.9999861245
Black_Eyed_Peas-Lets_Get_It_Started.032,2,2,1.41E-05,0.999986
RATT-Im_Insane.50,2,2,1.41E-05,0.9999859817
Baauer-Harlem_Shake.020,2,2,1.42E-05,0.9999859485
Blondie-One_Way_Or_Another.034,2,2,1.43E-05,0.9999858615
Black_Eyed_Peas-My-Humps.060,2,2,1.46E-05,0.9999855448
Billy_Talent-Devil_In_A_Midnight_Mass.084,2,2,1.47E-05,0.9999853869
Black_Eyed_Peas-My-Humps.010,2,2,1.48E-05,0.9999853439
KISS-Love_Gun.70,2,2,1.50E-05,0.9999851724
AC_DC-Hell_Aint_a_Bad_Place_To_Be.162,2,2,1.50E-05,0.99998506
Slayer-Raining_Blood.70,2,2,1.52E-05,0.999984979
AC_DC-Hell_Aint_a_Bad_Place_To_Be.126,2,2,1.53E-05,0.9999848789
Deekline_and_Ed_Solo-Shake_The_Pressure.80,2,2,1.56E-05,0.9999844982
Black_Eyed_Peas-Lets_Get_It_Started.046,2,2,1.58E-05,0.9999843161
Metallica-Crash_Course_In_Brain_Surgery.40,2,2,1.58E-05,0.9999842959
Black_Eyed_Peas-Rock_That_Body.052,2,2,1.62E-05,0.999983985
Megadeth-Hook_In_Mouth.50,2,2,1.67E-05,0.9999834285
Black_Sabbath-Neon_Knights.052,2,2,1.69E-05,0.999983261
Motley_Crue-Bastard.30,2,2,1.76E-05,0.9999825312
Baauer-Harlem_Shake.176,2,2,1.81E-05,0.999982077
Anthrax-Gridlock.028,2,2,1.84E-05,0.9999817548
Slipknot-Pain.50,2,2,1.88E-05,0.9999813613
Molotov-Noko.70,2,2,2.01E-05,0.9999800411
Beyonce_ft_Slim_Thugh-Check_On_it.140,2,2,2.02E-05,0.9999800184
AC_DC-Hell_Aint_a_Bad_Place_To_Be.064,2,2,2.03E-05,0.9999798453
Black_Eyed_Peas-Lets_Get_It_Started.152,2,2,2.09E-05,0.9999793118
Disturbed-Stricken.70,2,2,2.10E-05,0.9999791451
Baauer-Harlem_Shake.060,2,2,2.14E-05,0.9999788296
Billy_Talent-Devil_In_A_Midnight_Mass.182,2,2,2.14E-05,0.9999788262
Black_Eyed_Peas-My-Humps.062,2,2,2.15E-05,0.9999786986
Petey_Pablo-Freek_A_Leek.30,2,2,2.17E-05,0.9999785026
Rage_Against_The_Machine-Wake_Up.60,2,2,2.20E-05,0.9999780997
Black_Eyed_Peas-Rock_That_Body.138,2,2,2.22E-05,0.9999779647
Black_Eyed_Peas-Boom_Boom_Pow.186,2,2,2.25E-05,0.9999777082
Black_Eyed_Peas-My-Humps.192,2,2,2.26E-05,0.9999776012
Ariana_Grande_ft_Iggy_Azalea-Problem.038,2,2,2.28E-05,0.9999773787
Black_Eyed_Peas-Imma_Be.018,2,2,2.27E-05,0.9999773655
Dead_Kennedys-Government_Flu.30,2,2,2.29E-05,0.999977304
Black_Sabbath-Never_Say_Die.046,2,2,2.34E-05,0.9999768383
Andy_Gibb-Shadow_Dancing.124,2,2,2.36E-05,0.9999766292
Billy_Talent-Devil_In_A_Midnight_Mass.092,2,2,2.50E-05,0.9999751815
Black_Eyed_Peas-Lets_Get_It_Started.062,2,2,2.52E-05,0.9999750053
Avicii-Levels.062,2,2,2.58E-05,0.999974476
Black_Eyed_Peas-Lets_Get_It_Started.098,2,2,2.61E-05,0.9999741651
Black_Eyed_Peas-My-Humps.078,2,2,2.61E-05,0.9999741425
Black_Eyed_Peas-Rock_That_Body.184,2,2,2.62E-05,0.9999740293
Diana_Ross-Upside_down.50,2,2,2.66E-05,0.9999736168
Sara_Bareilles-Love_Song.50,2,2,2.69E-05,0.9999733629
Bill_Joel-Its_Still_Rock_And_Roll_To_Me.020,2,2,2.70E-05,0.9999732441
Motley_Crue-Live_Wire.70,2,2,2.73E-05,0.9999729637
Dead_Kennedys-Bleed_For_Me.70,2,2,2.73E-05,0.9999729126
Buck_Cherry-Crazy_Bitch.40,2,2,2.76E-05,0.9999726554
Deekline_and_Ed_Solo-Shake_The_Pressure.30,2,2,2.77E-05,0.999972578
Joe_ft_Mystikal-Stutter.50,2,2,2.80E-05,0.9999722733
Avicii-Levels.032,2,2,2.81E-05,0.9999721713
Iron_Maiden-Wrathchild.50,2,2,2.83E-05,0.9999719238
James_Brown-I_Feel_Good.80,2,2,2.88E-05,0.9999714746
Megadeth-My_Creation.60,2,2,2.90E-05,0.9999711753
Baauer-Harlem_Shake.070,2,2,3.00E-05,0.9999703883
Billy_Talent-Fallen_Leaves.074,2,2,2.99E-05,0.9999703641
Disturbed-The_Night.80,2,2,2.99E-05,0.9999702871
Motley_Crue-Girls_Girls_Girls.30,2,2,3.03E-05,0.9999699774
Molotov-Queremos_Pastel.70,2,2,3.05E-05,0.9999698584
Taio_Cruz-Break_Your_Heart.80,2,2,3.11E-05,0.9999692126
Black_Sabbath-Neon_Knights.016,2,2,3.13E-05,0.999968953
Chris_Brown-Gimme_That_(Remix).50,2,2,3.15E-05,0.9999688409
Black_Eyed_Peas-Rock_That_Body.136,2,2,3.18E-05,0.9999685431
Tool-Vicarious.80,2,2,3.22E-05,0.9999681478
Black_Eyed_Peas-Rock_That_Body.064,2,2,3.25E-05,0.9999678729
Metallica-Escape.50,2,2,3.31E-05,0.9999672331
Dr_Dre-Bitches_Aint_Shit.40,2,2,3.36E-05,0.9999667119
Maroon_5-Through_with_you.60,2,2,3.39E-05,0.999966366
2_pac-Me_against_the_world.50,2,2,3.49E-05,0.9999653496
Dead_Kennedys-Your_Emotions.70,2,2,3.54E-05,0.9999649362
Metallica-For_Whom_The_Bell_Tolls.70,2,2,3.59E-05,0.9999644391
Led_Zeppelin-Whole_Lotta_Love.30,2,2,3.61E-05,0.9999641327
Black_Eyed_Peas-My-Humps.126,2,2,3.70E-05,0.9999633694
Anthrax-Belly_Of_The_Beast_(Live).152,2,2,3.71E-05,0.9999632974
Anthrax-In_My_World.008,2,2,3.75E-05,0.9999626776
Black_Eyed_Peas-Lets_Get_It_Started.128,2,2,3.80E-05,0.9999623229
Quad_City_DJs-Cmon_N_Ride_It_(The_Train).50,2,2,3.85E-05,0.9999618256
Slipknot-Left_Behind_Full.70,2,2,4.00E-05,0.9999604
Sepultura-A_Hora_E_A_Vez_Do_Cabelo_Nascer.70,2,2,4.04E-05,0.9999599667
James_Brown-I_Feel_Good.70,2,2,4.16E-05,0.9999588156
Anthrax-Belly_Of_The_Beast_(Live).042,2,2,4.27E-05,0.9999577074
Baauer-Harlem_Shake.134,2,2,4.29E-05,0.9999574755
Black_Sabbath-Fairies_Wear_Boots.038,2,2,4.33E-05,0.9999570469
Metallica-Breadfan.80,2,2,4.34E-05,0.9999569808
Metallica-Crash_Course_In_Brain_Surgery.50,2,2,4.43E-05,0.9999561159
Technotronic-Pump_It_Up.30,2,2,4.46E-05,0.9999556806
Rage_Against_The_Machine-Bullet_In_The_Head.60,2,2,4.50E-05,0.9999554117
Dead_Kennedys-Government_Flu.50,2,2,4.52E-05,0.9999552747
Baauer-Harlem_Shake.098,2,2,4.58E-05,0.9999546764
Poison-Unskinny_Bop.40,2,2,4.61E-05,0.9999543092
Rage_Against_The_Machine-People_Of_The_Sun.50,2,2,4.60E-05,0.9999542711
Godsmack-Awake.80,2,2,4.63E-05,0.9999541573
Slayer-Cast_the_First_Stone.40,2,2,4.62E-05,0.9999541566
Taio_Cruz-Dynamite.60,2,2,4.66E-05,0.9999538088
Dead_Kennedys-Government_Flu.70,2,2,4.77E-05,0.9999527303
Dead_Kennedys-Too_Drunk_To_Fuck.60,2,2,4.78E-05,0.9999526552
Eazy_E-Gimme_that_Nutt.70,2,2,4.78E-05,0.9999525504
Black_Eyed_Peas-Lets_Get_It_Started.108,2,2,4.79E-05,0.9999525483
Talo_Cruz-Break_Your_Heart_Lyrics.60,2,2,4.81E-05,0.9999523148
Billy_Talent-Devil_In_A_Midnight_Mass.016,2,2,4.84E-05,0.9999521437
Rage_Against_The_Machine-Township_Rebellion.60,2,2,4.87E-05,0.9999517424
Katy_Perry_ft_Snoop_Dog-California_Gurls.70,2,2,4.98E-05,0.9999506128
Boston-Rock_and_Roll_Band.40,2,2,5.01E-05,0.9999503386
Metallica-Breadfan.30,2,2,5.00E-05,0.9999503116
Black_Eyed_Peas-My-Humps.068,2,2,5.15E-05,0.9999489214
Black_Eyed_Peas-Boom_Boom_Pow.064,2,2,5.15E-05,0.999948853
Metallica-Aint_My_Bitch.30,2,2,5.20E-05,0.9999485492
Alice_Cooper-Teenage_Frankenstein.146,2,2,5.18E-05,0.9999484643
Megadeth-Into_The_Lungs_Of_Hell.40,2,2,5.28E-05,0.9999476754
Megadeth-Lucretia.30,2,2,5.36E-05,0.9999468925
Lil_Kim-How_many_licks.60,2,2,5.43E-05,0.9999460248
Sepultura-Subtraction.30,2,2,5.53E-05,0.9999452329
Tool-Ticks_and_Leeches.60,2,2,5.54E-05,0.99994493
Billy_Talent-Fallen_Leaves.172,2,2,5.59E-05,0.9999445987
Megadeth-Liar.80,2,2,5.74E-05,0.9999432384
Baauer-Harlem_Shake.032,2,2,5.74E-05,0.9999431219
WASP-Love_Machine.60,2,2,5.81E-05,0.9999422937
Jagged_Edge-Lets_get_married.30,2,2,5.85E-05,0.9999420886
Tool-Aenima.50,2,2,5.89E-05,0.9999416272
Slayer-Crionics.30,2,2,5.89E-05,0.9999416226
Time_machine-a_million_and_one_things_to_do_(instrumental).60,2,2,5.88E-05,0.999941547
Anthrax-Belly_Of_The_Beast_(Live).110,2,2,5.93E-05,0.9999411836
April_Wine-Enough_is_Enough.016,2,2,5.95E-05,0.9999410665
Avicii-Levels.022,2,2,5.98E-05,0.9999407728
Talo_Cruz-Break_Your_Heart_Lyrics.70,2,2,6.01E-05,0.9999405744
Billy_Talent-Fallen_Leaves.132,2,2,6.02E-05,0.9999403589
Motley_Crue-Girls_Girls_Girls.80,2,2,6.14E-05,0.9999391475
Black_Eyed_Peas-Imma_Be.022,2,2,6.11E-05,0.9999391401
AC_DC-Hell_Aint_a_Bad_Place_To_Be.110,2,2,6.17E-05,0.9999388665
Anthrax-Belly_Of_The_Beast_(Live).138,2,2,6.18E-05,0.9999385527
DJ_Magic_Mike-This_DJ_Cuts_Different_Ways.40,2,2,6.22E-05,0.9999383401
Black_Eyed_Peas-Lets_Get_It_Started.036,2,2,6.26E-05,0.9999379715
Black_Eyed_Peas-Lets_Get_It_Started.112,2,2,6.35E-05,0.9999370432
AC_DC-Hell_Aint_a_Bad_Place_To_Be.066,2,2,6.38E-05,0.9999365965
Robert_Palmer-Addicted_To_Love.30,2,2,6.40E-05,0.9999365785
Metallica-Mercyful_Fate.30,2,2,6.45E-05,0.9999360225
David_Guetta_ft_Akon-Sexy_Bitch.60,2,2,6.46E-05,0.9999358395
Black_Sabbath-Symptom_of_the_Universe.022,2,2,6.46E-05,0.9999357987
Anthrax-Belly_Of_The_Beast_(Live).188,2,2,6.55E-05,0.999935064
Metallica-Overkill.50,2,2,6.57E-05,0.9999349918
Led_Zeppelin-Moby_Dick.30,2,2,6.57E-05,0.999934833
Lil_Jon_and_The_East_Side_Boyz-Get_Low.70,2,2,6.57E-05,0.9999348264
Tool-Aenima.60,2,2,6.57E-05,0.999934756
Anthrax-Parasite.148,2,2,6.59E-05,0.999934541
Anthrax-Belly_Of_The_Beast_(Live).130,2,2,6.62E-05,0.9999343883
Rage_Against_The_Machine-Vietnow.30,2,2,6.64E-05,0.9999341627
Black_Eyed_Peas-My-Humps.040,2,2,6.71E-05,0.9999336219
Joan_Jett-I_Hate_Myself_For_Loving_You.40,2,2,6.76E-05,0.9999329993
